max_t,steps,delta,graph_order,actual_energy,estimated_energy
4.0,6,0.5918367346938775,3,1.6499330898744214e-16,0.6019663777364069
4.0,6,0.6122448979591836,3,1.6499330898744214e-16,0.6019663777364069
4.0,6,0.6326530612244897,3,1.6499330898744214e-16,0.6019663777364069
4.0,6,0.6530612244897959,3,1.6499330898744214e-16,0.6019663777364069
4.0,5,0.673469387755102,3,1.6499330898744214e-16,0.6074680475315257
4.0,5,0.6938775510204082,3,1.6499330898744214e-16,0.6074680475315257
4.0,5,0.7142857142857142,3,1.6499330898744214e-16,0.6074680475315257
4.0,5,0.7346938775510203,3,1.6499330898744214e-16,0.6074680475315257
4.0,5,0.7551020408163265,3,1.6499330898744214e-16,0.6074680475315257
4.0,5,0.7755102040816326,3,1.6499330898744214e-16,0.6074680475315257
4.0,5,0.7959183673469387,3,1.6499330898744214e-16,0.6074680475315257
4.0,4,0.8163265306122448,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.836734693877551,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.8571428571428571,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.8775510204081632,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.8979591836734693,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.9183673469387754,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.9387755102040816,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.9591836734693877,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,0.9795918367346939,3,1.6499330898744214e-16,0.6167997559035965
4.0,4,1.0,3,1.6499330898744214e-16,0.6334810346343445
5.0,245,0.02040816326530612,3,1.6499330898744214e-16,1.1241957473907012
5.0,122,0.04081632653061224,3,1.6499330898744214e-16,1.12183483068327
5.0,81,0.061224489795918366,3,1.6499330898744214e-16,1.1195299796652882
5.0,61,0.08163265306122448,3,1.6499330898744214e-16,1.1173514781535006
5.0,49,0.1020408163265306,3,1.6499330898744214e-16,1.115256456452772
5.0,40,0.12244897959183673,3,1.6499330898744214e-16,1.112937165463154
5.0,35,0.14285714285714285,3,1.6499330898744214e-16,1.1107828067763212
5.0,30,0.16326530612244897,3,1.6499330898744214e-16,1.1089260897128264
5.0,27,0.18367346938775508,3,1.6499330898744214e-16,1.1072208679841546
5.0,24,0.2040816326530612,3,1.6499330898744214e-16,1.1051526909934903
5.0,22,0.22448979591836732,3,1.6499330898744214e-16,1.1035107814993794
5.0,20,0.24489795918367346,3,1.6499330898744214e-16,1.1015975781439729
5.0,18,0.26530612244897955,3,1.6499330898744214e-16,1.0993398535276957
5.0,17,0.2857142857142857,3,1.6499330898744214e-16,1.0980513418667066
5.0,16,0.3061224489795918,3,1.6499330898744214e-16,1.0966353059991532
5.0,15,0.32653061224489793,3,1.6499330898744214e-16,1.0950717676833603
5.0,14,0.3469387755102041,3,1.6499330898744214e-16,1.0933362868300165
5.0,13,0.36734693877551017,3,1.6499330898744214e-16,1.0913985998086089
5.0,12,0.3877551020408163,3,1.6499330898744214e-16,1.089220693992566
5.0,12,0.4081632653061224,3,1.6499330898744214e-16,1.089220693992566
5.0,11,0.42857142857142855,3,1.6499330898744214e-16,1.0867539981701249
5.0,11,0.44897959183673464,3,1.6499330898744214e-16,1.0867539981701249
5.0,10,0.4693877551020408,3,1.6499330898744214e-16,1.0839351163137878
5.0,10,0.4897959183673469,3,1.6499330898744214e-16,1.0839351163137878
5.0,9,0.5102040816326531,3,1.6499330898744214e-16,1.0806790087482756
5.0,9,0.5306122448979591,3,1.6499330898744214e-16,1.0806790087482756
5.0,9,0.5510204081632653,3,1.6499330898744214e-16,1.0806790087482756
5.0,8,0.5714285714285714,3,1.6499330898744214e-16,1.0768673430354938
5.0,8,0.5918367346938775,3,1.6499330898744214e-16,1.0768673430354938
5.0,8,0.6122448979591836,3,1.6499330898744214e-16,1.0768673430354938
5.0,7,0.6326530612244897,3,1.6499330898744214e-16,1.072326800637967
5.0,7,0.6530612244897959,3,1.6499330898744214e-16,1.072326800637967
5.0,7,0.673469387755102,3,1.6499330898744214e-16,1.072326800637967
5.0,7,0.6938775510204082,3,1.6499330898744214e-16,1.072326800637967
5.0,7,0.7142857142857142,3,1.6499330898744214e-16,1.072326800637967
5.0,6,0.7346938775510203,3,1.6499330898744214e-16,1.0667839861804476
5.0,6,0.7551020408163265,3,1.6499330898744214e-16,1.0667839861804476
5.0,6,0.7755102040816326,3,1.6499330898744214e-16,1.0667839861804476
5.0,6,0.7959183673469387,3,1.6499330898744214e-16,1.0667839861804476
5.0,6,0.8163265306122448,3,1.6499330898744214e-16,1.0667839861804476
5.0,5,0.836734693877551,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.8571428571428571,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.8775510204081632,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.8979591836734693,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.9183673469387754,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.9387755102040816,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.9591836734693877,3,1.6499330898744214e-16,1.059757999122637
5.0,5,0.9795918367346939,3,1.6499330898744214e-16,1.059757999122637
5.0,5,1.0,3,1.6499330898744214e-16,1.0502584923125498
1.0,49,0.02040816326530612,4,1.0,2.5543184890655874
1.0,24,0.04081632653061224,4,1.0,2.558150029509316
1.0,16,0.061224489795918366,4,1.0,2.5621040466391047
1.0,12,0.08163265306122448,4,1.0,2.566215685249401
1.0,9,0.1020408163265306,4,1.0,2.571885694807995
1.0,8,0.12244897959183673,4,1.0,2.5747822310795634
1.0,7,0.14285714285714285,4,1.0,2.5836344187055147
1.0,6,0.16326530612244897,4,1.0,2.5836344187055147
1.0,5,0.18367346938775508,4,1.0,2.590814165055043
1.0,4,0.2040816326530612,4,1.0,2.6016064409389807
1.0,4,0.22448979591836732,4,1.0,2.6016064409389807
1.0,4,0.24489795918367346,4,1.0,2.6016064409389807
1.0,3,0.26530612244897955,4,1.0,2.619315980061944
1.0,3,0.2857142857142857,4,1.0,2.619315980061944
1.0,3,0.3061224489795918,4,1.0,2.619315980061944
1.0,3,0.32653061224489793,4,1.0,2.619315980061944
1.0,2,0.3469387755102041,4,1.0,2.6524855697220624
1.0,2,0.36734693877551017,4,1.0,2.6524855697220624
1.0,2,0.3877551020408163,4,1.0,2.6524855697220624
1.0,2,0.4081632653061224,4,1.0,2.6524855697220624
1.0,2,0.42857142857142855,4,1.0,2.6524855697220624
1.0,2,0.44897959183673464,4,1.0,2.6524855697220624
1.0,2,0.4693877551020408,4,1.0,2.6524855697220624
1.0,2,0.4897959183673469,4,1.0,2.6524855697220624
1.0,1,0.5102040816326531,4,1.0,2.729968228780319
1.0,1,0.5306122448979591,4,1.0,2.729968228780319
1.0,1,0.5510204081632653,4,1.0,2.729968228780319
1.0,1,0.5714285714285714,4,1.0,2.729968228780319
1.0,1,0.5918367346938775,4,1.0,2.729968228780319
1.0,1,0.6122448979591836,4,1.0,2.729968228780319
1.0,1,0.6326530612244897,4,1.0,2.729968228780319
1.0,1,0.6530612244897959,4,1.0,2.729968228780319
1.0,1,0.673469387755102,4,1.0,2.729968228780319
1.0,1,0.6938775510204082,4,1.0,2.729968228780319
1.0,1,0.7142857142857142,4,1.0,2.729968228780319
1.0,1,0.7346938775510203,4,1.0,2.729968228780319
1.0,1,0.7551020408163265,4,1.0,2.729968228780319
1.0,1,0.7755102040816326,4,1.0,2.729968228780319
1.0,1,0.7959183673469387,4,1.0,2.729968228780319
1.0,1,0.8163265306122448,4,1.0,2.729968228780319
1.0,1,0.836734693877551,4,1.0,2.729968228780319
1.0,1,0.8571428571428571,4,1.0,2.729968228780319
1.0,1,0.8775510204081632,4,1.0,2.729968228780319
1.0,1,0.8979591836734693,4,1.0,2.729968228780319
1.0,1,0.9183673469387754,4,1.0,2.729968228780319
1.0,1,0.9387755102040816,4,1.0,2.729968228780319
1.0,1,0.9591836734693877,4,1.0,2.729968228780319
1.0,1,0.9795918367346939,4,1.0,2.729968228780319
1.0,1,1.0,4,1.0,3.0156250000001394
2.0,98,0.02040816326530612,4,1.0,1.601230651803978
2.0,49,0.04081632653061224,4,1.0,1.6043953513335605
2.0,32,0.061224489795918366,4,1.0,1.6080389573423015
2.0,24,0.08163265306122448,4,1.0,1.6117898639591244
2.0,19,0.1020408163265306,4,1.0,1.6159802438028297
2.0,16,0.12244897959183673,4,1.0,1.619945791013366
2.0,14,0.14285714285714285,4,1.0,1.6260404292256836
2.0,12,0.16326530612244897,4,1.0,1.6288531424558876
2.0,10,0.18367346938775508,4,1.0,1.636433485359603
2.0,9,0.2040816326530612,4,1.0,1.6416798771001313
2.0,8,0.22448979591836732,4,1.0,1.6484274547833841
2.0,8,0.24489795918367346,4,1.0,1.6484274547833841
2.0,7,0.26530612244897955,4,1.0,1.6573710015887475
2.0,7,0.2857142857142857,4,1.0,1.669681056604867
2.0,6,0.3061224489795918,4,1.0,1.669681056604867
2.0,6,0.32653061224489793,4,1.0,1.669681056604867
2.0,5,0.3469387755102041,4,1.0,1.6874684786098941
2.0,5,0.36734693877551017,4,1.0,1.6874684786098941
2.0,5,0.3877551020408163,4,1.0,1.6874684786098941
2.0,4,0.4081632653061224,4,1.0,1.7148900981159738
2.0,4,0.42857142857142855,4,1.0,1.7148900981159738
2.0,4,0.44897959183673464,4,1.0,1.7148900981159738
2.0,4,0.4693877551020408,4,1.0,1.7148900981159738
2.0,4,0.4897959183673469,4,1.0,1.7148900981159738
2.0,3,0.5102040816326531,4,1.0,1.7611628136843178
2.0,3,0.5306122448979591,4,1.0,1.7611628136843178
2.0,3,0.5510204081632653,4,1.0,1.7611628136843178
2.0,3,0.5714285714285714,4,1.0,1.7611628136843178
2.0,3,0.5918367346938775,4,1.0,1.7611628136843178
2.0,3,0.6122448979591836,4,1.0,1.7611628136843178
2.0,3,0.6326530612244897,4,1.0,1.7611628136843178
2.0,3,0.6530612244897959,4,1.0,1.7611628136843178
2.0,2,0.673469387755102,4,1.0,1.8504995092940653
2.0,2,0.6938775510204082,4,1.0,1.8504995092940653
2.0,2,0.7142857142857142,4,1.0,1.8504995092940653
2.0,2,0.7346938775510203,4,1.0,1.8504995092940653
2.0,2,0.7551020408163265,4,1.0,1.8504995092940653
2.0,2,0.7755102040816326,4,1.0,1.8504995092940653
2.0,2,0.7959183673469387,4,1.0,1.8504995092940653
2.0,2,0.8163265306122448,4,1.0,1.8504995092940653
2.0,2,0.836734693877551,4,1.0,1.8504995092940653
2.0,2,0.8571428571428571,4,1.0,1.8504995092940653
2.0,2,0.8775510204081632,4,1.0,1.8504995092940653
2.0,2,0.8979591836734693,4,1.0,1.8504995092940653
2.0,2,0.9183673469387754,4,1.0,1.8504995092940653
2.0,2,0.9387755102040816,4,1.0,1.8504995092940653
2.0,2,0.9591836734693877,4,1.0,1.8504995092940653
2.0,2,0.9795918367346939,4,1.0,1.8504995092940653
2.0,2,1.0,4,1.0,2.066264737661137
3.0,147,0.02040816326530612,4,1.0,1.0656095967054993
3.0,73,0.04081632653061224,4,1.0,1.0658929675652025
3.0,49,0.061224489795918366,4,1.0,1.0663938057808748
3.0,36,0.08163265306122448,4,1.0,1.0670723126536492
3.0,29,0.1020408163265306,4,1.0,1.0678969544420978
3.0,24,0.12244897959183673,4,1.0,1.0689557067925812
3.0,21,0.14285714285714285,4,1.0,1.0703983291316885
3.0,18,0.16326530612244897,4,1.0,1.0714812789305304
3.0,16,0.18367346938775508,4,1.0,1.0729641593097554
3.0,14,0.2040816326530612,4,1.0,1.0750702558212062
3.0,13,0.22448979591836732,4,1.0,1.0764718381844567
3.0,12,0.24489795918367346,4,1.0,1.0782032252791476
3.0,11,0.26530612244897955,4,1.0,1.0803763127544785
3.0,10,0.2857142857142857,4,1.0,1.0831547350733959
3.0,9,0.3061224489795918,4,1.0,1.0867854331014968
3.0,9,0.32653061224489793,4,1.0,1.0867854331014968
3.0,8,0.3469387755102041,4,1.0,1.0916551754738328
3.0,8,0.36734693877551017,4,1.0,1.0916551754738328
3.0,7,0.3877551020408163,4,1.0,1.0983973671708331
3.0,7,0.4081632653061224,4,1.0,1.0983973671708331
3.0,7,0.42857142857142855,4,1.0,1.1081074717999884
3.0,6,0.44897959183673464,4,1.0,1.1081074717999884
3.0,6,0.4693877551020408,4,1.0,1.1081074717999884
3.0,6,0.4897959183673469,4,1.0,1.1081074717999884
3.0,5,0.5102040816326531,4,1.0,1.1228138233573144
3.0,5,0.5306122448979591,4,1.0,1.1228138233573144
3.0,5,0.5510204081632653,4,1.0,1.1228138233573144
3.0,5,0.5714285714285714,4,1.0,1.1228138233573144
3.0,5,0.5918367346938775,4,1.0,1.1228138233573144
3.0,4,0.6122448979591836,4,1.0,1.1466165234650483
3.0,4,0.6326530612244897,4,1.0,1.1466165234650483
3.0,4,0.6530612244897959,4,1.0,1.1466165234650483
3.0,4,0.673469387755102,4,1.0,1.1466165234650483
3.0,4,0.6938775510204082,4,1.0,1.1466165234650483
3.0,4,0.7142857142857142,4,1.0,1.1466165234650483
3.0,4,0.7346938775510203,4,1.0,1.1466165234650483
3.0,3,0.7551020408163265,4,1.0,1.1888336383989169
3.0,3,0.7755102040816326,4,1.0,1.1888336383989169
3.0,3,0.7959183673469387,4,1.0,1.1888336383989169
3.0,3,0.8163265306122448,4,1.0,1.1888336383989169
3.0,3,0.836734693877551,4,1.0,1.1888336383989169
3.0,3,0.8571428571428571,4,1.0,1.1888336383989169
3.0,3,0.8775510204081632,4,1.0,1.1888336383989169
3.0,3,0.8979591836734693,4,1.0,1.1888336383989169
3.0,3,0.9183673469387754,4,1.0,1.1888336383989169
3.0,3,0.9387755102040816,4,1.0,1.1888336383989169
3.0,3,0.9591836734693877,4,1.0,1.1888336383989169
3.0,3,0.9795918367346939,4,1.0,1.1888336383989169
3.0,3,1.0,4,1.0,1.274488519857507
4.0,196,0.02040816326530612,4,1.0,1.2236278712105972
4.0,98,0.04081632653061224,4,1.0,1.2222947022696249
4.0,65,0.061224489795918366,4,1.0,1.2211172419694873
4.0,49,0.08163265306122448,4,1.0,1.2201365443212557
4.0,39,0.1020408163265306,4,1.0,1.2192750818064289
4.0,32,0.12244897959183673,4,1.0,1.2185236044582597
4.0,28,0.14285714285714285,4,1.0,1.2179244222468522
4.0,24,0.16326530612244897,4,1.0,1.217566990204904
4.0,21,0.18367346938775508,4,1.0,1.2172579179964669
4.0,19,0.2040816326530612,4,1.0,1.2171220269665515
4.0,17,0.22448979591836732,4,1.0,1.2171020104471864
4.0,16,0.24489795918367346,4,1.0,1.2171634840455843
4.0,15,0.26530612244897955,4,1.0,1.217296011002183
4.0,14,0.2857142857142857,4,1.0,1.2178889756886635
4.0,13,0.3061224489795918,4,1.0,1.2178889756886635
4.0,12,0.32653061224489793,4,1.0,1.2184382450749576
4.0,11,0.3469387755102041,4,1.0,1.2192494485826733
4.0,10,0.36734693877551017,4,1.0,1.2204355742760564
4.0,10,0.3877551020408163,4,1.0,1.2204355742760564
4.0,9,0.4081632653061224,4,1.0,1.2221689044017676
4.0,9,0.42857142857142855,4,1.0,1.2221689044017676
4.0,8,0.44897959183673464,4,1.0,1.2247199792805692
4.0,8,0.4693877551020408,4,1.0,1.2247199792805692
4.0,8,0.4897959183673469,4,1.0,1.2247199792805692
4.0,7,0.5102040816326531,4,1.0,1.2285285278986497
4.0,7,0.5306122448979591,4,1.0,1.2285285278986497
4.0,7,0.5510204081632653,4,1.0,1.2285285278986497
4.0,7,0.5714285714285714,4,1.0,1.2343387204968466
4.0,6,0.5918367346938775,4,1.0,1.2343387204968466
4.0,6,0.6122448979591836,4,1.0,1.2343387204968466
4.0,6,0.6326530612244897,4,1.0,1.2343387204968466
4.0,6,0.6530612244897959,4,1.0,1.2343387204968466
4.0,5,0.673469387755102,4,1.0,1.2434704225535849
4.0,5,0.6938775510204082,4,1.0,1.2434704225535849
4.0,5,0.7142857142857142,4,1.0,1.2434704225535849
4.0,5,0.7346938775510203,4,1.0,1.2434704225535849
4.0,5,0.7551020408163265,4,1.0,1.2434704225535849
4.0,5,0.7755102040816326,4,1.0,1.2434704225535849
4.0,5,0.7959183673469387,4,1.0,1.2434704225535849
4.0,4,0.8163265306122448,4,1.0,1.2583890955995607
4.0,4,0.836734693877551,4,1.0,1.2583890955995607
4.0,4,0.8571428571428571,4,1.0,1.2583890955995607
4.0,4,0.8775510204081632,4,1.0,1.2583890955995607
4.0,4,0.8979591836734693,4,1.0,1.2583890955995607
4.0,4,0.9183673469387754,4,1.0,1.2583890955995607
4.0,4,0.9387755102040816,4,1.0,1.2583890955995607
4.0,4,0.9591836734693877,4,1.0,1.2583890955995607
4.0,4,0.9795918367346939,4,1.0,1.2583890955995607
4.0,4,1.0,4,1.0,1.2838909057397805
5.0,245,0.02040816326530612,4,1.0,2.082982535428713
5.0,122,0.04081632653061224,4,1.0,2.077208754762695
5.0,81,0.061224489795918366,4,1.0,2.0716067356468786
5.0,61,0.08163265306122448,4,1.0,2.066346174509445
5.0,49,0.1020408163265306,4,1.0,2.0613214711328975
5.0,40,0.12244897959183673,4,1.0,2.0558015377145273
5.0,35,0.14285714285714285,4,1.0,2.0507178348686237
5.0,30,0.16326530612244897,4,1.0,2.0463730968516
5.0,27,0.18367346938775508,4,1.0,2.0424149828830283
5.0,24,0.2040816326530612,4,1.0,2.0376587420351595
5.0,22,0.22448979591836732,4,1.0,2.0339198952329807
5.0,20,0.24489795918367346,4,1.0,2.029607759325213
5.0,18,0.26530612244897955,4,1.0,2.0245853999065067
5.0,17,0.2857142857142857,4,1.0,2.0217535177574897
5.0,16,0.3061224489795918,4,1.0,2.018672065471593
5.0,15,0.32653061224489793,4,1.0,2.015309000686145
5.0,14,0.3469387755102041,4,1.0,2.011627355837157
5.0,13,0.36734693877551017,4,1.0,2.0075846288578223
5.0,12,0.3877551020408163,4,1.0,2.003132339462403
5.0,12,0.4081632653061224,4,1.0,2.003132339462403
5.0,11,0.42857142857142855,4,1.0,1.998216046060893
5.0,11,0.44897959183673464,4,1.0,1.998216046060893
5.0,10,0.4693877551020408,4,1.0,1.992776419616164
5.0,10,0.4897959183673469,4,1.0,1.992776419616164
5.0,9,0.5102040816326531,4,1.0,1.9867525548465044
5.0,9,0.5306122448979591,4,1.0,1.9867525548465044
5.0,9,0.5510204081632653,4,1.0,1.9867525548465044
5.0,8,0.5714285714285714,4,1.0,1.98008979908725
5.0,8,0.5918367346938775,4,1.0,1.98008979908725
5.0,8,0.6122448979591836,4,1.0,1.98008979908725
5.0,7,0.6326530612244897,4,1.0,1.9727562720550325
5.0,7,0.6530612244897959,4,1.0,1.9727562720550325
5.0,7,0.673469387755102,4,1.0,1.9727562720550325
5.0,7,0.6938775510204082,4,1.0,1.9727562720550325
5.0,7,0.7142857142857142,4,1.0,1.9727562720550325
5.0,6,0.7346938775510203,4,1.0,1.9647745093321412
5.0,6,0.7551020408163265,4,1.0,1.9647745093321412
5.0,6,0.7755102040816326,4,1.0,1.9647745093321412
5.0,6,0.7959183673469387,4,1.0,1.9647745093321412
5.0,6,0.8163265306122448,4,1.0,1.9647745093321412
5.0,5,0.836734693877551,4,1.0,1.9562710491278013
5.0,5,0.8571428571428571,4,1.0,1.9562710491278013
5.0,5,0.8775510204081632,4,1.0,1.9562710491278013
5.0,5,0.8979591836734693,4,1.0,1.9562710491278013
5.0,5,0.9183673469387754,4,1.0,1.9562710491278013
5.0,5,0.9387755102040816,4,1.0,1.9562710491278013
5.0,5,0.9591836734693877,4,1.0,1.9562710491278013
5.0,5,0.9795918367346939,4,1.0,1.9562710491278013
5.0,5,1.0,4,1.0,1.9474927170385357
